# Energy Distribution Data
# Bin Centers (GeV), Muon Mean, Muon Std
1.0913017700889804, 0.8931128771615756, 0.8598063550631386
1.130046656782687, 0.7102871378024327, 0.7102871378024327
1.1701671173882597, 0.8819153559374695, 0.8819153559374695
1.211711989410425, 0.8280202024533257, 0.8003034593288546
1.254731844249737, 0.7082442664184598, 0.7082442664184598
1.2992790487617185, 0.6398347985929107, 0.6139860711903266
1.345407829001555, 0.7031245844515952, 0.6906433467081469
1.3931743362319429, 0.5349832393145709, 0.510876629626249
1.4426367152744373, 0.6358655425313214, 0.6106703799954661
1.4938551752875018, 0.5373061717812868, 0.5260652193426185
1.5468920630574188, 0.611541906042816, 0.5789752738064171
1.6018119388912742, 0.6263669176302975, 0.5739501682980123
1.6586816552043961, 0.5357608144963986, 0.5155129810161446
1.717570437897916, 0.5507717761155748, 0.5312181617715636
1.7785499706255026, 0.4674166946167218, 0.44853349734590303
1.8416944820518526, 0.2957388010215097, 0.277503034840621
1.9070808362091494, 0.49604049431121816, 0.48723522782390727
1.974788626061481, 0.4645170452814967, 0.4475103087082202
2.044900270391109, 0.3364429274067262, 0.32823110641046144
2.1175011141245275, 0.4738236027807528, 0.4738236027807528
2.192679532220433, 0.4052834085073227, 0.37464992152683313
2.2705270372460715, 0.4418894777855947, 0.4197020895270087
2.351138390772899, 0.3535835881643517, 0.3392991419219976
2.434611718727174, 0.3061370786948121, 0.2912076070908001
2.521048630835878, 0.3524948403267772, 0.3180946584390631
2.6105543443133663, 0.2635425823346143, 0.2571100960650814
2.7032378119393163, 0.18027560494880573, 0.16785172207657087
2.7992118546838736, 0.2765032811229473, 0.2525074482279604
2.898593299041435, 0.3263615219829144, 0.2954888610793228
3.0015031192402417, 0.2769692102438564, 0.2713745617265776
3.1080665845008975, 0.3043658476951666, 0.28186562944965177
3.218413411523054, 0.20486053401763857, 0.1996429460857891
3.3326779223858907, 0.3268605791825324, 0.3067057903109532
3.4509992080545917, 0.22428033613333032, 0.22428033613333032
3.5735212976918542, 0.23263439034696592, 0.2130648479692468
3.7003933339805224, 0.26339244933382483, 0.24070248983484158
3.83176975467077, 0.15710578730317454, 0.14834098354366054
3.967810480572814, 0.20951705041124158, 0.19612431863703528
4.108681110224006, 0.15349440129431527, 0.1494073586338666
4.254553121467257, 0.14823167771509657, 0.14033784985762515
4.405604080186185, 0.18869692631238655, 0.17345056765643074
4.562017856451044, 0.11939026437604841, 0.11142285441290374
4.723984848338585, 0.12136509312103959, 0.11781039184345803
4.8917022136982515, 0.14650494755575658, 0.13564168990520103
5.065374110146873, 0.07922984442763278, 0.07259959181034752
5.245211943583972, 0.14209624460246806, 0.13569331745432647
5.4314346255301995, 0.14250217773776194, 0.12962672561611635
5.624268839602154, 0.11722872945397511, 0.10827164252166568
5.823949317447948, 0.0885986719309233, 0.0857153441304294
6.030719124479425, 0.10932790543964449, 0.10097449618824876
6.244829955748829, 0.0872178300817532, 0.08452882892485113
6.4665424423300815, 0.07536142168924617, 0.07536142168924617
6.696126468577647, 0.04281033696954418, 0.03779479401214485
6.9338615006491295, 0.07855082163365312, 0.07128545226879354
7.180036926691551, 0.06787260801629279, 0.0628103128090897
7.434952409105374, 0.05783428354418834, 0.05783428354418834
7.698918249315088, 0.04840452224529053, 0.04622339050289814
7.972255765490378, 0.07191526186387097, 0.07191526186387097
8.255297683677668, 0.02430734893474531, 0.02430734893474531
8.54838854281815, 0.06371499321091725, 0.06175060484794642
8.851885114145311, 0.045338229940803686, 0.039335009066158576
9.166156835472492, 0.034401525003504074, 0.034401525003504074
9.491586260899123, 0.02718166177578492, 0.02718166177578492
9.828569526483024, 0.04083288027146952, 0.04083288027146952
