1.26514 1.4921
1.29826 1.4924
1.33316 1.4927
1.36999 1.4931
1.40891 1.4935
1.45011 1.4939
1.49379 1.4943
1.54018 1.4948
1.58954 1.4954
1.64217 1.496
1.69841 1.4966
1.75864 1.4973
1.8233 1.4981
1.89289 1.4989
1.968 1.4999
2.04933 1.5009
2.13766 1.502
2.23395 1.5033
2.33932 1.5046
2.45513 1.5061
2.583 1.5078
2.72493 1.5096
2.88335 1.5116
3.06134 1.5137
3.26274 1.5159
